Brand,Make,Year,Mileage,Engine_Size,Transmission,Seats,Body_Type,Colour,Drive_Type,Registration,Previous_Owners,Keys,Emissions,ULEZ_Exempt,Top_speed,Accelaration_0_62,Power,Tax,Insurance,Mpg,Service_record,Price
Mercedes-Benz,C Class,2017,34126,2.1,Automatic,4,2 door Coupe,Grey,Rear wheel drive,KF17 FHO,1,2,117g/km (band G),1,145,7.5,168.0,£165 / year,3,67.3,5,21050
Mercedes-Benz,A Class,2019,25582,1.5,Automatic,5,5 door Hatchback,Black,Front wheel drive,YK69 FRN,1,2,101g/km (band F),1,126,11.3,114.0,£165 / year,1,68.9,0,21050
Mercedes-Benz,C Class,2016,37669,2.1,Automatic,4,2 door Coupe,Blue,Rear wheel drive,MX16 WSV,2,2,112g/km (band C),1,153,6.7,201.0,£30 / year,3,65.7,2,21050
Peugeot,3008,2020,15248,1.2,Manual,5,5 door SUV,Grey,Front wheel drive,AY20 YVS,2,2,147g/km (band H),1,124,10.8,129.0,£165 / year,1,47.1,2,21050
Seat,Alhambra,2019,39659,2.0,Automatic,7,5 door MPV,Silver,Front wheel drive,ND19 TWW,1,2,140g/km (band H),1,123,10.3,148.0,Not available,2,41.5,3,21050
Mercedes-Benz,E Class,2017,51157,1.9,Automatic,5,4 door Saloon,Grey,Rear wheel drive,LR67 YOK,2,2,112g/km (band G),1,149,7.3,191.0,Not available,3,65.7,3,21050
Mercedes-Benz,C Class,2018,55518,1.9,Automatic,5,4 door Saloon,White,Rear wheel drive,WP68 YJZ,1,1,117g/km (band G),1,149,6.9,191.0,Not available,3,64.2,4,21050
Mazda,CX-30,2021,10449,2.0,Manual,5,5 door SUV,Grey,Front wheel drive,LP21 YKL,1,1,134g/km (band H),1,116,10.6,120.0,£165 / year,1,47.9,0,21050
Audi,SQ5,2015,77952,3.0,Automatic,5,5 door SUV,White,Four wheel drive,LS15 GZE,4,2,179g/km (band I),0,155,6.5,309.0,Not available,4,41.5,3,21100
Volkswagen,Tiguan,2019,43648,2.0,Manual,5,5 door SUV,Silver,Four wheel drive,VK19 GWU,1,2,126g/km,1,125,9.3,148.0,£165 / year,1,42.2,3,21100
Nissan,Qashqai,2021,4676,1.3,Manual,5,5 door SUV,Red,Front wheel drive,LP70 GZB,1,1,145g/km (band H),1,120,10.9,138.0,£165 / year,1,44.1,0,21100
Mini,Clubman,2020,16992,1.5,Automatic,5,5 door Estate,Midnight Black,Front wheel drive,WA20 MXH,2,2,120g/km (band G),1,127,9.2,134.0,£165 / year,2,42.8,2,21100
Mercedes-Benz,A Class,2019,35311,1.3,Automatic,5,5 door Hatchback,Silver,Front wheel drive,GN19 VYY,1,2,123g/km,1,140,8.0,161.0,£0 / year,2,53.3,3,21100
Ford,Puma,2020,13654,1.0,Manual,5,5 door SUV,Blue,Front wheel drive,SH20 DPF,1,2,126g/km (band G),1,119,9.8,123.0,Not available,1,50.4,0,21100
Volkswagen,Golf,2018,33918,2.0,Automatic,5,5 door Hatchback,Blue,Front wheel drive,MA18 NLR,2,2,124g/km (band G),1,143,7.5,181.0,Not available,2,57.7,3,21100
Toyota,C-HR,2019,40300,1.8,Automatic,5,5 door SUV,Blue,Front wheel drive,FL19 OWY,1,2,86g/km (band D),1,105,11.0,120.0,Not available,1,60.48,4,21100
Mini,Clubman,2020,23090,2.0,Automatic,5,5 door Estate,Thunder Grey,Front wheel drive,PK20 NEO,3,2,152g/km (band I),1,142,6.9,189.0,£165 / year,2,42.2,0,21100
Volkswagen,Golf,2018,38774,2.0,Automatic,5,5 door Hatchback,Black,Front wheel drive,MM67 BOU,2,2,148g/km (band H),1,143,6.4,227.0,£165 / year,3,44.1,4,21100
Ford,Focus,2020,10192,1.5,Manual,5,5 door Estate,Red,Front wheel drive,EK20 HJD,2,2,95g/km (band E),1,120,10.7,118.0,£165 / year,1,57.7,2,21100
Audi,S3,2016,52859,2.0,Automatic,5,5 door Hatchback,Blue,Four wheel drive,RV66 ZFC,3,2,149g/km (band F),1,155,4.6,306.0,£180 / year,3,43.5,2,21100
Audi,S3,2017,55863,2.0,Automatic,5,3 door Hatchback,White,Four wheel drive,FE17 AXJ,2,2,147g/km (band H),1,155,4.5,306.0,£0 / year,3,44.1,5,21100
Mercedes-Benz,GLA Class,2019,19130,1.6,Manual,5,5 door SUV,White,Front wheel drive,WG19 WGP,1,2,158g/km (band I),1,124,9.0,120.0,£165 / year,2,40.9,2,21100
Volkswagen,Golf,2018,42900,1.4,Automatic,5,5 door Hatchback,Blue,Front wheel drive,AO18 ENW,6,1,40g/km (band B),1,138,,201.0,£155 / year,2,166.2,5,21100
BMW,X2,2019,36589,2.0,Automatic,5,5 door SUV,Mineral White,Four wheel drive,SK19 VVF,1,2,126g/km (band G),1,137,7.7,187.0,£165 / year,2,61.4,3,21100
BMW,3 Series,2019,62040,2.0,Automatic,5,4 door Saloon,Jet Black,Rear wheel drive,KF19 MZG,2,2,113g/km (band G),1,149,6.9,187.0,£165 / year,2,52.3,6,21100
Kia,Sportage,2019,22854,1.6,Automatic,5,5 door SUV,Red,Front wheel drive,RK19 UGC,2,2,128g/km (band G),1,112,,134.0,£165 / year,1,44.8,3,21100
Mercedes-Benz,A Class,2018,27967,1.5,Automatic,5,5 door Hatchback,Grey,Front wheel drive,AO68 TDU,2,2,111g/km,1,126,11.3,114.0,Not available,1,65.7,2,21150
BMW,X1,2018,34514,2.0,Automatic,5,5 door SUV,Alpine White,Four wheel drive,YC18 HZT,2,2,126g/km,1,136,7.8,187.0,Not available,3,60.1,3,21150
Peugeot,3008,2019,20342,1.5,Manual,5,5 door SUV,Blue,Front wheel drive,WS19 UGD,2,2,107g/km (band F),1,119,10.8,129.0,£165 / year,1,55.4,3,21150
Mercedes-Benz,GLA Class,2019,26383,1.6,Manual,5,5 door SUV,White,Front wheel drive,RK19 DHG,1,2,158g/km (band I),1,124,9.0,120.0,Not available,2,40.9,4,21150
BMW,4 Series Gran Coupe,2017,27883,2.0,Automatic,5,5 door Coupe,Carbon Black,Rear wheel drive,RJ17 NUC,2,2,136g/km (band H),1,155,5.9,249.0,£165 / year,3,48.7,2,21150
Nissan,Qashqai,2021,9368,1.3,Automatic,5,5 door SUV,Black,Front wheel drive,YD21 WNA,1,1,145g/km (band H),1,123,9.9,158.0,Not available,1,44.8,0,21150
Mini,Countryman,2018,13056,2.0,Automatic,5,5 door SUV,Chili Red,Front wheel drive,EK68 WBN,1,2,122g/km (band G),1,137,7.9,187.0,Not available,2,50.4,3,21150
Hyundai,i30,2018,37958,2.0,Manual,5,5 door Hatchback,Red,Front wheel drive,VA18 WDL,2,2,178g/km (band J),1,155,6.1,271.0,Not available,2,34.0,5,21150
Mini,Countryman,2019,11055,1.5,Automatic,5,5 door SUV,Moonwalk Grey,Front wheel drive,PL19 ANU,1,2,132g/km (band H),1,124,9.7,134.0,Not available,1,39.8,0,21150
Abarth,124 Spider,2018,12026,1.4,Automatic,2,2 door Convertible,Turini 1975 White,Rear wheel drive,MM68 GZW,3,2,153g/km (band I),1,142,6.9,168.0,£165 / year,2,42.8,3,21150
Land Rover,Rover Range Rover Evoque,2018,60744,2.0,Automatic,5,5 door SUV,White,Four wheel drive,PJ68 EFZ,1,2,164g/km (band I),1,121,9.0,178.0,£165 / year,3,45.6,0,21150
Peugeot,2008,2020,25392,1.2,Automatic,5,5 door SUV,Orange,Front wheel drive,WN20 LYK,1,2,139g/km (band H),1,122,8.9,129.0,£165 / year,1,47.1,2,21150
Skoda,Superb,2019,10516,1.5,Automatic,5,5 door Hatchback,White,Front wheel drive,LK19 ABX,2,2,123g/km (band G),1,134,8.9,148.0,Not available,2,40.9,3,21150
Volkswagen,Golf,2016,31161,2.0,Automatic,5,5 door Hatchback,Black,Four wheel drive,VO66 WSU,3,2,159g/km (band G),1,155,4.9,296.0,Not available,3,39.8,6,21150
Audi,A5,2019,62650,2.0,Automatic,5,5 door Hatchback,White,Front wheel drive,BV19 VAX,1,2,118g/km (band G),1,150,7.9,187.0,Not available,3,50.4,2,21150
BMW,4 Series Gran Coupe,2019,45232,2.0,Automatic,5,5 door Coupe,Mineral Grey,Rear wheel drive,ML69 POJ,1,2,126g/km (band G),1,144,7.2,187.0,Not available,3,65.7,3,21150
Mazda,Mazda3,2021,4064,2.0,Manual,5,5 door Hatchback,Black,Front wheel drive,LM21 YCH,1,2,121g/km (band G),1,134,8.2,183.0,Not available,2,53.3,2,21150
Mini,Hatch,2020,22008,2.0,Manual,4,3 door Hatchback,Green,Front wheel drive,PL20 BNB,1,2,157g/km (band I),1,153,6.3,228.0,£165 / year,2,40.4,2,21150
Volkswagen,Golf,2018,27901,2.0,Manual,5,5 door Hatchback,Black,Front wheel drive,LR18 HNE,2,2,148g/km (band H),1,143,6.4,227.0,£165 / year,3,44.1,2,21150
BMW,5 Series,2018,21612,2.0,Automatic,5,4 door Saloon,Jet Black,Four wheel drive,YA18 FYJ,2,2,129g/km (band G),1,145,7.6,187.0,£165 / year,3,62.8,3,21150
Kia,Niro,2018,13584,1.6,Automatic,5,5 door SUV,Black,Front wheel drive,YR18 NDO,6,2,29g/km (band B),1,107,10.8,139.0,£155 / year,1,217.3,3,21150
Mitsubishi,Outlander,2019,24981,2.0,Automatic,7,5 door SUV,Grey,Four wheel drive,DN19 YYW,1,2,171g/km (band J),1,118,11.6,148.0,£165 / year,2,32.5,2,21200
Toyota,C-HR,2019,24881,1.8,Automatic,5,5 door SUV,Grey,Front wheel drive,CT68 ULZ,1,2,86g/km,1,105,11.0,120.0,£0 / year,1,55.1,3,21200
Mini,Countryman,2018,24493,2.0,Manual,5,5 door SUV,Island Blue,Front wheel drive,LS68 NCN,1,2,149g/km,1,140,7.5,189.0,£165 / year,2,38.2,2,21200
Nissan,Juke,2021,1450,1.0,Automatic,5,5 door SUV,Silver,Front wheel drive,LP70 EFD,1,1,138g/km (band H),1,112,10.4,112.0,£165 / year,1,46.3,0,21200
Seat,Tarraco,2019,26830,1.5,Manual,7,5 door SUV,Green,Front wheel drive,WN19 VXH,2,2,152g/km (band I),1,125,9.7,148.0,Not available,1,38.7,2,21200
Ford,Kuga,2019,16842,1.5,Automatic,5,5 door SUV,Grey,Four wheel drive,EW19 BJZ,1,2,205g/km (band K),1,122,11.0,174.0,Not available,2,29.1,2,21200
Mercedes-Benz,GLA Class,2018,57132,1.6,Automatic,5,5 door SUV,White,Front wheel drive,YG68 UYN,2,2,148g/km,1,134,8.1,154.0,Not available,2,48.7,4,21200
Volkswagen,Tiguan,2019,22725,2.0,Manual,5,5 door SUV,Silver,Front wheel drive,SN19 AKR,1,2,126g/km (band G),1,127,9.3,148.0,Not available,1,47.9,3,21200
Volvo,V60,2019,21529,2.0,Manual,5,5 door Estate,Black,Front wheel drive,DA19 CXJ,1,1,117g/km (band G),1,127,9.9,148.0,£165 / year,2,48.7,2,21200
Volkswagen,Touran,2018,22939,2.0,Manual,7,5 door MPV,Black,Front wheel drive,MW18 HJZ,1,2,120g/km (band G),1,129,9.3,148.0,Not available,1,62.8,2,21200
BMW,2 Series,2017,18780,3.0,Manual,4,2 door Convertible,Estoril Blue,Rear wheel drive,GU67 HKB,2,2,189g/km (band J),1,155,5.0,335.0,£165 / year,4,34.0,4,21200
Land Rover,Rover Range Rover Evoque,2018,22023,2.0,Manual,5,5 door SUV,Grey,Front wheel drive,LJ18 TYC,1,2,113g/km (band G),1,113,11.2,148.0,Not available,3,65.7,3,21200
Mercedes-Benz,GLA Class,2019,31179,2.1,Automatic,5,5 door SUV,Grey,Front wheel drive,WR19 UBZ,1,2,150g/km (band H),1,127,9.1,134.0,£165 / year,2,64.2,0,21200
Mini,Countryman,2019,7652,1.5,Automatic,5,5 door SUV,Light White,Front wheel drive,HS19 NCD,2,1,132g/km (band H),1,124,9.7,134.0,Not available,1,39.8,2,21200
Mercedes-Benz,A Class,2018,27108,1.3,Automatic,5,5 door Hatchback,Grey,Front wheel drive,GY68 AHJ,1,1,123g/km (band G),1,140,8.0,161.0,Not available,2,53.3,4,21200
Audi,TT,2017,45244,2.0,Automatic,4,3 door Coupe,Black,Four wheel drive,YX67 WFL,3,2,153g/km (band I),1,155,5.3,227.0,£165 / year,3,42.8,4,21200
Mercedes-Benz,GLA Class,2018,29245,1.6,Manual,5,5 door SUV,Black,Front wheel drive,SD68 NWA,1,2,153g/km (band I),1,134,8.1,154.0,Not available,2,47.1,3,21200
Mini,Countryman,2019,48166,2.0,Automatic,5,5 door SUV,Island Blue,Front wheel drive,GY19 ZHJ,1,1,138g/km (band H),1,140,7.5,189.0,Not available,2,38.2,7,21200
Nissan,Qashqai,2019,11892,1.3,Automatic,5,5 door SUV,Gold,Front wheel drive,NA19 XAU,1,2,131g/km (band H),1,123,9.9,158.0,Not available,2,39.8,2,21200
Mercedes-Benz,GLA Class,2018,33628,1.6,Automatic,5,5 door SUV,Red,Front wheel drive,MV68 RVR,1,2,147g/km (band H),1,134,8.1,154.0,£165 / year,2,50.4,3,21200
BMW,X3,2017,56940,2.0,Automatic,5,5 door SUV,Space Grey,Four wheel drive,CK17 YHY,4,2,139g/km (band H),1,130,8.1,187.0,Not available,3,54.3,6,21200
BMW,X2,2018,15504,2.0,Automatic,5,5 door SUV,Glacier Silver,Front wheel drive,GU68 RVA,4,2,121g/km (band G),1,129,7.7,148.0,Not available,2,50.4,2,21200
Nissan,Qashqai,2021,3729,1.3,Manual,5,5 door SUV,Purple,Front wheel drive,LP70 GZH,1,2,145g/km (band H),1,120,10.9,138.0,£165 / year,1,44.1,2,21200
Jaguar,XF,2018,41660,2.0,Automatic,5,5 door Estate,Silver,Rear wheel drive,WA68 XMR,1,1,170g/km (band I),1,150,7.1,247.0,£520 / year,3,33.3,2,21250
Nissan,Qashqai,2020,12790,1.3,Manual,5,5 door SUV,Grey,Front wheel drive,KN20 KMJ,2,2,130g/km (band G),1,124,8.9,158.0,Not available,2,39.8,2,21250
Volkswagen,Tiguan,2019,17931,2.0,Manual,5,5 door SUV,White,Front wheel drive,WH68 MVK,1,2,126g/km (band G),1,127,9.3,148.0,£0 / year,1,47.9,2,21250
Seat,Ateca,2019,37019,1.5,Automatic,5,5 door SUV,Red,Front wheel drive,AX19 WBP,1,2,129g/km (band G),1,123,8.5,148.0,Not available,1,40.9,0,21250
Mercedes-Benz,GLA Class,2018,24860,1.6,Manual,5,5 door SUV,Red,Front wheel drive,KP68 UZC,1,2,158g/km,1,124,9.0,120.0,Not available,2,40.9,3,21250
Mercedes-Benz,GLA Class,2017,43911,2.1,Automatic,5,5 door SUV,Silver,Four wheel drive,AP67 KWD,2,2,130g/km (band G),1,135,7.7,175.0,£165 / year,2,56.5,4,21250
Mercedes-Benz,C Class,2017,50563,2.0,Automatic,5,4 door Saloon,Red,Rear wheel drive,AD17 GZM,1,2,137g/km (band H),1,147,7.3,181.0,Not available,3,48.7,4,21250
BMW,3 Series,2018,37570,2.0,Manual,5,5 door Estate,Estoril Blue,Rear wheel drive,HX18 KXE,2,2,157g/km,1,155,5.9,249.0,£165 / year,3,42.2,3,21250
Mini,Countryman,2020,8262,1.5,Manual,5,5 door SUV,White Silver,Front wheel drive,KN20 AXF,1,2,153g/km,1,124,9.7,134.0,£165 / year,1,42.8,0,21250
BMW,5 Series,2019,59599,2.0,Automatic,5,5 door Estate,Black Sapphire metallic paint,Rear wheel drive,AP19 OPK,1,2,123g/km (band G),1,139,7.8,187.0,Not available,3,52.3,4,21250
Volvo,S90,2019,18267,2.0,Automatic,5,4 door Saloon,Blue,Front wheel drive,KX69 JYK,1,2,155g/km (band I),1,130,8.7,187.0,Not available,3,33.2,3,21250
Kia,Sportage,2019,33642,1.6,Automatic,5,5 door SUV,Red,Four wheel drive,GV19 WXU,1,2,175g/km (band J),1,125,,174.0,Not available,1,31.7,3,21250
Toyota,C-HR,2019,8321,1.2,Automatic,5,5 door SUV,Grey,Four wheel drive,BW19 OJY,1,2,152g/km (band I),1,111,11.4,114.0,Not available,1,34.5,3,21250
Honda,HR-V,2020,7520,1.6,Manual,5,5 door SUV,Black,Front wheel drive,OV70 NWG,3,2,135g/km (band H),1,119,10.2,118.0,£165 / year,2,54.3,0,21250
Jaguar,XE,2018,22448,2.0,Automatic,5,5 door Saloon,Blue,Rear wheel drive,NJ68 NVN,2,2,165g/km (band I),1,155,6.5,247.0,£165 / year,3,34.0,4,21250
Mercedes-Benz,E Class,2017,43565,1.9,Automatic,5,4 door Saloon,Grey,Rear wheel drive,LK67 UWW,1,2,112g/km (band G),1,149,7.3,191.0,£165 / year,3,65.7,0,21250
Ford,Puma,2020,3970,1.0,Manual,5,5 door SUV,Black,Front wheel drive,KN70 OZH,1,2,126g/km (band G),1,119,9.8,123.0,Not available,1,50.4,0,21250
Skoda,Karoq,2019,19001,1.5,Automatic,5,5 door SUV,Blue,Front wheel drive,LK69 DKX,2,2,123g/km (band G),1,126,9.0,148.0,£165 / year,1,40.9,4,21250
Mini,Clubman,2019,9885,1.5,Automatic,5,5 door Estate,Midnight Black,Front wheel drive,SY69 GVX,2,2,120g/km (band G),1,127,9.2,134.0,£165 / year,2,42.8,0,21250
BMW,1 Series,2017,30937,3.0,Automatic,5,5 door Hatchback,Estoril Blue,Rear wheel drive,YE17 JUW,2,2,163g/km (band G),1,155,4.8,335.0,£220 / year,3,39.8,3,21250
Volkswagen,Golf,2017,41833,2.0,Automatic,5,5 door Hatchback,White,Front wheel drive,BN67 OLW,2,2,148g/km (band H),1,143,6.4,227.0,£165 / year,3,44.1,4,21250
BMW,1 Series,2018,55598,3.0,Automatic,5,5 door Hatchback,Alpine White,Rear wheel drive,DP67 PHJ,2,2,163g/km (band I),1,155,4.8,335.0,£165 / year,3,39.8,3,21250
Audi,A3,2019,38776,1.5,Automatic,5,5 door Hatchback,Black,Front wheel drive,GF19 LFL,2,2,117g/km (band G),1,136,8.2,148.0,£165 / year,2,41.5,3,21250
Volkswagen,Golf,2019,39496,2.0,Manual,5,5 door Hatchback,Black,Front wheel drive,MA19 ZVZ,1,2,155g/km (band I),1,155,6.2,242.0,£165 / year,3,37.2,3,21250
BMW,4 Series Gran Coupe,2017,59659,3.0,Automatic,5,5 door Coupe,Mineral Grey,Rear wheel drive,MW17 HLE,1,2,159g/km (band I),1,155,5.1,322.0,Not available,3,41.5,6,21250
BMW,4 Series,2017,11614,2.0,Manual,4,2 door Convertible,Champagne Quartz,Rear wheel drive,LB17 EHF,1,1,153g/km (band I),1,143,8.2,181.0,Not available,3,42.8,0,21250
Mercedes-Benz,C Class,2017,29057,2.0,Automatic,5,4 door Saloon,Black,Rear wheel drive,CP67 TNE,2,2,126g/km,1,147,7.3,181.0,£165 / year,3,50.4,3,21300
Ford,Kuga,2019,34139,2.0,Automatic,5,5 door SUV,Grey,Four wheel drive,DG68 MOR,3,2,160g/km,1,124,9.2,178.0,Not available,2,36.7,4,21300
Nissan,Juke,2021,2150,1.0,Automatic,5,5 door SUV,White,Front wheel drive,EY21 HZD,1,1,137g/km,1,112,10.7,112.0,Not available,1,46.3,0,21300
Ford,Kuga,2018,25264,2.0,Automatic,5,5 door SUV,Grey,Four wheel drive,NX18 OYY,1,2,134g/km (band H),1,124,9.2,178.0,£165 / year,2,54.3,4,21300
Nissan,X-Trail,2019,19071,1.7,Automatic,5,5 door SUV,White,Front wheel drive,JA12 MAR,1,1,146g/km (band H),1,118,12.7,148.0,Not available,1,40.4,3,21300
Citroen,Grand C4 SpaceTourer,2019,12880,1.5,Automatic,7,5 door MPV,Blue,Front wheel drive,CX69 VNN,1,2,99g/km (band E),1,123,10.4,127.0,£0 / year,2,58.9,3,21300
Mercedes-Benz,B Class,2019,21974,1.3,Automatic,5,5 door MPV,Grey,Front wheel drive,KE68 HOA,1,2,125g/km (band G),1,132,9.0,134.0,£165 / year,1,45.6,3,21300
Mini,Countryman,2019,56115,2.0,Automatic,5,5 door SUV,Midnight Black,Front wheel drive,CT68 HZS,1,2,138g/km (band H),1,140,7.5,189.0,£0 / year,2,38.2,3,21300
Mercedes-Benz,A Class,2019,38978,1.9,Automatic,5,5 door Hatchback,Black,Front wheel drive,GP19 KJK,1,2,110g/km (band F),1,137,8.1,148.0,Not available,2,56.5,3,21300
Volkswagen,Golf,2019,3703,1.5,Automatic,5,5 door Hatchback,Silver,Front wheel drive,ML69 ZZT,3,2,116g/km (band G),1,134,8.3,148.0,£165 / year,2,45.6,2,21300
Toyota,C-HR,2019,16452,1.8,Automatic,5,5 door SUV,White,Front wheel drive,EJ19 FZP,1,2,86g/km (band D),1,105,11.0,120.0,£155 / year,1,55.1,0,21300
Volkswagen,Golf,2019,16596,2.0,Automatic,5,5 door Hatchback,Grey,Front wheel drive,DE69 LFL,3,2,118g/km (band G),1,133,8.8,148.0,£165 / year,2,52.3,0,21300
Kia,Niro,2019,14295,1.6,Automatic,5,5 door SUV,Silver,Front wheel drive,GJ69 ZVA,4,2,86g/km (band D),1,101,11.5,139.0,£155 / year,1,58.9,4,21300
Kia,Sportage,2019,23505,1.6,Automatic,5,5 door SUV,Grey,Four wheel drive,MA69 DXW,2,2,168g/km (band I),1,125,8.8,174.0,Not available,2,32.5,2,21300
BMW,X3,2016,43037,2.0,Automatic,5,5 door SUV,Space Grey,Four wheel drive,LB66 KXS,2,2,136g/km (band E),1,130,8.1,187.0,Not available,3,54.3,5,21300
Volkswagen,Golf,2017,29570,2.0,Automatic,5,5 door Hatchback,Red,Front wheel drive,FG67 ZMZ,3,2,148g/km (band H),1,143,6.4,227.0,£165 / year,3,44.1,4,21300
Mercedes-Benz,A Class,2018,36438,1.5,Automatic,5,5 door Hatchback,Red,Front wheel drive,LY68 KYN,1,2,111g/km (band G),1,126,11.3,114.0,Not available,1,67.3,4,21300
Mercedes-Benz,C Class,2017,16353,2.1,Automatic,5,4 door Saloon,Black,Rear wheel drive,LK17 XMU,1,2,112g/km (band C),1,153,6.6,201.0,£30 / year,3,64.2,5,21300
Mercedes-Benz,A Class,2018,37523,1.3,Automatic,5,5 door Hatchback,White,Front wheel drive,FA18 EFE,2,2,123g/km (band G),1,140,8.0,161.0,£165 / year,2,53.3,4,21300
Alfa,Romeo Stelvio,2018,54279,2.1,Automatic,5,5 door SUV,Silverstone Grey,Four wheel drive,GN18 KNK,2,2,127g/km (band G),1,134,6.6,206.0,Not available,3,58.9,0,21300
Ford,Kuga,2019,16966,1.5,Automatic,5,5 door SUV,Blue,Four wheel drive,HT19 PLN,3,1,205g/km,1,122,11.0,174.0,Not available,2,29.1,0,21350
Audi,A5,2018,27275,1.4,Automatic,4,2 door Coupe,Black,Front wheel drive,RA18 MWE,2,2,125g/km,1,130,8.6,148.0,£165 / year,2,52.3,4,21350
Alfa,Romeo Giulia,2018,32671,2.1,Automatic,5,4 door Saloon,Vulcano Black,Rear wheel drive,WP18 FHV,1,2,109g/km,1,143,7.1,178.0,£165 / year,2,67.3,5,21350
Audi,A1,2019,32565,1.5,Automatic,5,5 door Hatchback,Black,Front wheel drive,DA19 KRN,3,2,115g/km,1,137,7.7,148.0,£165 / year,2,44.1,2,21350
Peugeot,3008,2020,13242,1.5,Manual,5,5 door SUV,Grey,Front wheel drive,PF20 BVB,1,1,137g/km (band H),1,119,10.8,129.0,£0 / year,1,55.4,3,21350
Mercedes-Benz,C Class,2019,34105,1.9,Automatic,5,4 door Saloon,Grey,Rear wheel drive,KK68 YHJ,2,2,121g/km (band G),1,149,6.9,191.0,£165 / year,3,61.4,0,21350
BMW,2 Series Active Tourer,2019,15217,2.0,Automatic,5,5 door MPV,Black Sapphire metallic paint,Front wheel drive,YA69 AYB,2,2,126g/km (band G),1,142,7.4,189.0,Not available,2,50.4,0,21350
Mercedes-Benz,C Class,2017,50788,2.1,Automatic,5,5 door Estate,Silver,Rear wheel drive,JA53 OLY,4,1,130g/km (band D),1,150,6.9,201.0,£135 / year,3,58.9,2,21350
Mercedes-Benz,CLA Class,2019,87159,1.3,Automatic,5,4 door Saloon,Black,Front wheel drive,KE19 NGX,1,2,123g/km (band G),1,134,9.0,134.0,Not available,2,45.6,2,21350
Nissan,Juke,2021,8800,1.0,Automatic,5,5 door SUV,Blue,Front wheel drive,YM21 VXU,1,2,143g/km (band H),1,112,10.4,112.0,Not available,1,44.8,0,21350
Skoda,Kodiaq,2017,23367,1.4,Automatic,7,5 door SUV,Grey,Front wheel drive,VE17 ZGA,2,2,143g/km (band H),1,122,9.7,148.0,£165 / year,1,44.8,4,21350
Mercedes-Benz,A Class,2019,22978,1.3,Automatic,5,5 door Hatchback,White,Front wheel drive,GV19 ZTW,1,2,122g/km (band G),1,134,8.8,134.0,Not available,2,45.6,3,21350
Mercedes-Benz,A Class,2018,22579,2.1,Automatic,5,5 door Hatchback,Black,Front wheel drive,KY68 OKF,2,2,103g/km (band F),1,130,8.8,134.0,Not available,1,68.9,3,21350
Mercedes-Benz,C Class,2019,17567,1.5,Automatic,5,4 door Saloon,Silver,Rear wheel drive,KP69 KYK,3,2,140g/km (band H),1,149,7.7,195.0,£165 / year,3,46.3,2,21350
BMW,6 Series Gran Coupe,2016,53915,3.0,Automatic,5,4 door Saloon,Glacier Silver,Rear wheel drive,YK66 KLM,3,2,152g/km (band G),1,155,5.4,309.0,Not available,5,49.6,2,21350
BMW,2 Series,2020,27163,2.0,Automatic,4,2 door Convertible,Mineral Grey,Rear wheel drive,YG20 UOE,2,2,131g/km (band H),1,140,9.0,187.0,£165 / year,3,65.7,0,21350
BMW,X1,2018,12595,2.0,Automatic,5,5 door SUV,Mineral Grey,Four wheel drive,LV18 JEO,3,2,126g/km (band G),1,136,7.8,187.0,Not available,2,60.1,3,21350
Nissan,Qashqai,2021,4318,1.3,Automatic,5,5 door SUV,Blue,Front wheel drive,LO21 BXK,2,1,145g/km (band H),1,123,9.9,158.0,£165 / year,1,44.8,0,21350
BMW,1 Series,2019,21930,1.5,Automatic,5,5 door Hatchback,Estoril Blue,Rear wheel drive,WO19 WJL,2,2,131g/km (band H),1,130,8.5,134.0,Not available,2,54.3,2,21400
Volkswagen,Polo,2020,30019,2.0,Automatic,5,5 door Hatchback,Blue,Front wheel drive,YX20 TVO,1,2,164g/km (band I),1,147,6.7,197.0,Not available,2,39.8,3,21400
BMW,X1,2018,39921,2.0,Automatic,5,5 door SUV,Mineral Grey,Four wheel drive,LD18 OCN,2,2,141g/km,1,139,7.4,189.0,£165 / year,3,44.8,2,21400
Nissan,Qashqai,2021,5801,1.3,Automatic,5,5 door SUV,Grey,Front wheel drive,FE70 LFW,1,2,145g/km,1,123,9.9,158.0,Not available,1,44.8,2,21400
BMW,4 Series,2017,36488,2.0,Automatic,4,2 door Convertible,Alpine White,Rear wheel drive,PJ67 LCN,3,2,144g/km (band H),1,143,8.2,181.0,£224 / year,3,45.6,4,21400
Alfa,Romeo Giulia,2019,12155,2.1,Automatic,5,4 door Saloon,Monza Red,Rear wheel drive,RL19 NKN,1,1,109g/km (band F),1,143,7.1,178.0,Not available,2,67.3,2,21400
Volkswagen,Tiguan,2017,49924,2.0,Manual,5,5 door SUV,White,Four wheel drive,MJ67 ZBT,3,2,141g/km (band H),1,125,9.3,148.0,Not available,1,50.4,4,21400
Mercedes-Benz,B Class,2019,19281,1.3,Automatic,5,5 door MPV,White,Front wheel drive,OU69 SVE,1,2,125g/km (band G),1,132,9.0,134.0,£165 / year,1,44.8,0,21400
Seat,Alhambra,2017,24352,2.0,Automatic,7,5 door MPV,Red,Front wheel drive,AK17 VNS,1,2,141g/km (band H),1,135,8.9,181.0,Not available,2,53.3,2,21400
Toyota,C-HR,2019,6752,1.2,Automatic,5,5 door SUV,Silver,Four wheel drive,WD19 VFV,1,2,152g/km (band I),1,111,11.4,114.0,Not available,1,34.5,0,21400
